ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
BGD,108385,Stillbirths,232,0,BD,Bangladesh,2011,BD2011DHS,CM_PNMR_C_NSB,63236010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNSB,,2011,DHS,,,,,
BGD,108386,Early neonatal deaths,220,0,BD,Bangladesh,2011,BD2011DHS,CM_PNMR_C_NEN,63236020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNEN,,2011,DHS,,,,,
BGD,540485,Perinatal mortality rate (5 years),50,0,BD,Bangladesh,2011,BD2011DHS,CM_PNMR_C_PMR,63236030,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCPMR,,2011,DHS,9021,8974,,,
BGD,540487,Number of pregnancies of 7+ months duration,9021,0,BD,Bangladesh,2011,BD2011DHS,CM_PNMR_C_NUM,63236040,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNUM,,2011,DHS,,8974,,,
BGD,108483,Number of pregnancies of 7+ months duration (unweighted),8974,0,BD,Bangladesh,2011,BD2011DHS,CM_PNMR_C_UNW,63236050,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCUNW,,2011,DHS,9021,,,,
BGD,108552,Neonatal mortality rate (5 year periods),28,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMT_C_NNR,63166010,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCNNR,,2014,DHS,,,24,33,
BGD,802169,Postneonatal mortality (5 year periods),10,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMT_C_PNR,63166020,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCPNR,,2014,DHS,,,7,13,
BGD,108511,Infant mortality rate (5 year periods),38,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMT_C_IMR,63166030,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCIMR,,2014,DHS,,,33,43,
BGD,806300,Child mortality (5 year periods),8,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMT_C_CMR,63166040,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCCMR,,2014,DHS,,,6,11,
BGD,754738,Under-five mortality rate (5 year periods),46,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMT_C_U5M,63166050,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCU5M,,2014,DHS,,,41,52,
BGD,761489,Neonatal mortality rate,28,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2014,DHS,,,24,33,
BGD,108476,Neonatal mortality rate,32,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2014,DHS,,,29,35,
BGD,754734,Postneonatal mortality rate,10,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2014,DHS,,,7,13,
BGD,761488,Postneonatal mortality rate,12,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2014,DHS,,,10,14,
BGD,759818,Infant mortality rate,38,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2014,DHS,,,33,43,
BGD,778191,Infant mortality rate,44,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2014,DHS,,,40,48,
BGD,747755,Child mortality rate,8,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2014,DHS,,,6,11,
BGD,108482,Child mortality rate,11,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2014,DHS,,,8,13,
BGD,108473,Under-five mortality rate,46,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2014,DHS,,,41,52,
BGD,108506,Under-five mortality rate,54,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2014,DHS,,,49,58,
BGD,780118,Stillbirths,177,0,BD,Bangladesh,2014,BD2014DHS,CM_PNMR_C_NSB,63236010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNSB,,2014,DHS,,,,,
BGD,780119,Early neonatal deaths,183,0,BD,Bangladesh,2014,BD2014DHS,CM_PNMR_C_NEN,63236020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNEN,,2014,DHS,,,,,
BGD,780047,Perinatal mortality rate (5 years),44,0,BD,Bangladesh,2014,BD2014DHS,CM_PNMR_C_PMR,63236030,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCPMR,,2014,DHS,8269,8069,,,
BGD,780035,Number of pregnancies of 7+ months duration,8269,0,BD,Bangladesh,2014,BD2014DHS,CM_PNMR_C_NUM,63236040,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNUM,,2014,DHS,,8069,,,
BGD,779979,Number of pregnancies of 7+ months duration (unweighted),8069,0,BD,Bangladesh,2014,BD2014DHS,CM_PNMR_C_UNW,63236050,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCUNW,,2014,DHS,8269,,,,
BGD,802579,Neonatal mortality rate (5 year periods),30,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMT_C_NNR,63166010,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCNNR,,2017-18,DHS,,,26,34,
BGD,755327,Postneonatal mortality (5 year periods),8,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMT_C_PNR,63166020,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCPNR,,2017-18,DHS,,,6,10,
BGD,771015,Infant mortality rate (5 year periods),38,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMT_C_IMR,63166030,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCIMR,,2017-18,DHS,,,33,43,
BGD,780293,Child mortality (5 year periods),7,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMT_C_CMR,63166040,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCCMR,,2017-18,DHS,,,5,9,
BGD,108863,Under-five mortality rate (5 year periods),45,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMT_C_U5M,63166050,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCU5M,,2017-18,DHS,,,40,50,
BGD,108922,Neonatal mortality rate,30,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2017-18,DHS,,,26,34,
BGD,778096,Neonatal mortality rate,32,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2017-18,DHS,,,29,35,
BGD,756117,Postneonatal mortality rate,8,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2017-18,DHS,,,6,10,
BGD,109014,Postneonatal mortality rate,9,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2017-18,DHS,,,7,10,
BGD,796976,Infant mortality rate,38,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2017-18,DHS,,,33,43,
BGD,109020,Infant mortality rate,41,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2017-18,DHS,,,37,44,
BGD,773844,Child mortality rate,7,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2017-18,DHS,,,5,9,
BGD,802179,Child mortality rate,8,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2017-18,DHS,,,7,10,
BGD,779619,Under-five mortality rate,45,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2017-18,DHS,,,40,50,
BGD,748897,Under-five mortality rate,49,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2017-18,DHS,,,45,52,
BGD,109205,Stillbirths,222,0,BD,Bangladesh,2017,BD2017DHS,CM_PNMR_C_NSB,63236010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNSB,,2017-18,DHS,,,,,
BGD,109216,Early neonatal deaths,206,0,BD,Bangladesh,2017,BD2017DHS,CM_PNMR_C_NEN,63236020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNEN,,2017-18,DHS,,,,,
BGD,678314,Perinatal mortality rate (5 years),48,0,BD,Bangladesh,2017,BD2017DHS,CM_PNMR_C_PMR,63236030,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCPMR,,2017-18,DHS,8931,8902,,,
BGD,680861,Number of pregnancies of 7+ months duration,8931,0,BD,Bangladesh,2017,BD2017DHS,CM_PNMR_C_NUM,63236040,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNUM,,2017-18,DHS,,8902,,,
BGD,291854,Number of pregnancies of 7+ months duration (unweighted),8902,0,BD,Bangladesh,2017,BD2017DHS,CM_PNMR_C_UNW,63236050,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCUNW,,2017-18,DHS,8931,,,,
BGD,799035,Neonatal mortality rate (5 year periods),22,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMT_C_NNR,63166010,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCNNR,,2022,DHS,,,19,25,
BGD,790971,Postneonatal mortality (5 year periods),5,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMT_C_PNR,63166020,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCPNR,,2022,DHS,,,4,7,
BGD,149647,Infant mortality rate (5 year periods),27,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMT_C_IMR,63166030,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCIMR,,2022,DHS,,,24,31,
BGD,149630,Child mortality (5 year periods),5,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMT_C_CMR,63166040,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCCMR,,2022,DHS,,,4,6,
BGD,757796,Under-five mortality rate (5 year periods),32,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMT_C_U5M,63166050,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCU5M,,2022,DHS,,,29,36,
BGD,788354,Neonatal mortality rate,22,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2022,DHS,,,19,25,
BGD,747519,Neonatal mortality rate,26,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2022,DHS,,,24,28,
BGD,149619,Postneonatal mortality rate,5,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2022,DHS,,,4,7,
BGD,788355,Postneonatal mortality rate,7,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2022,DHS,,,5,8,
BGD,149599,Infant mortality rate,27,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2022,DHS,,,24,31,
BGD,791980,Infant mortality rate,33,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2022,DHS,,,30,36,
BGD,149612,Child mortality rate,5,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2022,DHS,,,4,6,
BGD,769047,Child mortality rate,6,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2022,DHS,,,5,7,
BGD,802146,Under-five mortality rate,32,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2022,DHS,,,29,36,
BGD,149648,Under-five mortality rate,38,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2022,DHS,,,35,42,
BGD,149652,Stillbirths,292,0,BD,Bangladesh,2022,BD2022DHS,CM_PNMR_C_NSB,63236010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNSB,,2022,DHS,,,,,
BGD,149653,Early neonatal deaths,238,0,BD,Bangladesh,2022,BD2022DHS,CM_PNMR_C_NEN,63236020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNEN,,2022,DHS,,,,,
BGD,743312,Perinatal mortality rate (5 years),39,0,BD,Bangladesh,2022,BD2022DHS,CM_PNMR_C_PMR,63236030,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCPMR,,2022,DHS,13595,13557,,,
BGD,746213,Number of pregnancies of 7+ months duration,13595,0,BD,Bangladesh,2022,BD2022DHS,CM_PNMR_C_NUM,63236040,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNUM,,2022,DHS,,13557,,,
BGD,321636,Number of pregnancies of 7+ months duration (unweighted),13557,0,BD,Bangladesh,2022,BD2022DHS,CM_PNMR_C_UNW,63236050,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCUNW,,2022,DHS,13595,,,,
