ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
BGD,199086,Number of children born in the last five (or three) years (unweighted),313,0,BD,Bangladesh,2000,BD2000DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCUNW,,1999-00,DHS,318,,,,
BGD,280254,Number of children born in the last five (or three) years (unweighted),393,0,BD,Bangladesh,2000,BD2000DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCUNW,,1999-00,DHS,393,,,,
BGD,729412,Feeding practices during diarrhea: Increased amount of fluids,49.7,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_LMR,94136010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLMR,,1999-00,DHS,318,313,,,
BGD,208215,Feeding practices during diarrhea: Increased amount of fluids,49.8,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_LMR,94136010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLMR,,1999-00,DHS,393,393,,,
BGD,729417,Feeding practices during diarrhea: Same amount of fluids,25,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_LSM,94136020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLSM,,1999-00,DHS,318,313,,,
BGD,208217,Feeding practices during diarrhea: Same amount of fluids,26,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_LSM,94136020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLSM,,1999-00,DHS,393,393,,,
BGD,729418,Feeding practices during diarrhea: Decreased amount of fluids,24.4,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_LDC,94136050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLDC,,1999-00,DHS,318,313,,,
BGD,208218,Feeding practices during diarrhea: Decreased amount of fluids,23.5,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_LDC,94136050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLDC,,1999-00,DHS,393,393,,,
BGD,729413,Feeding practices during diarrhea: don't know or missing on fluids given,0.9,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_LDK,94136070,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLDK,,1999-00,DHS,318,313,,,
BGD,208220,Feeding practices during diarrhea: don't know or missing on fluids given,0.7,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_LDK,94136070,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLDK,,1999-00,DHS,393,393,,,
BGD,729420,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_LTO,94136080,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLTO,,1999-00,DHS,318,313,,,
BGD,208216,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_LTO,94136080,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLTO,,1999-00,DHS,393,393,,,
BGD,729414,Feeding practices during diarrhea: Increased amount of food,18,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FMR,94136090,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFMR,,1999-00,DHS,318,313,,,
BGD,208221,Feeding practices during diarrhea: Increased amount of food,18.1,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FMR,94136090,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFMR,,1999-00,DHS,393,393,,,
BGD,729422,Feeding practices during diarrhea: Same amount of food,25.7,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FSM,94136100,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFSM,,1999-00,DHS,318,313,,,
BGD,208224,Feeding practices during diarrhea: Same amount of food,27.4,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FSM,94136100,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFSM,,1999-00,DHS,393,393,,,
BGD,729423,Feeding practices during diarrhea: Decreased amount of food,55.3,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FDC,94136130,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFDC,,1999-00,DHS,318,313,,,
BGD,208225,Feeding practices during diarrhea: Decreased amount of food,53.7,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FDC,94136130,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFDC,,1999-00,DHS,393,393,,,
BGD,729415,Feeding practices during diarrhea: don't know or missing on food given,1,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FDK,94136160,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFDK,,1999-00,DHS,318,313,,,
BGD,208222,Feeding practices during diarrhea: don't know or missing on food given,0.8,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FDK,94136160,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFDK,,1999-00,DHS,393,393,,,
BGD,729421,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFTO,,1999-00,DHS,318,313,,,
BGD,208226,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFTO,,1999-00,DHS,393,393,,,
BGD,729416,Feeding practices during diarrhea: Given increased fluids and continued feeding,22.2,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFCF,,1999-00,DHS,318,313,,,
BGD,208223,Feeding practices during diarrhea: Given increased fluids and continued feeding,21.9,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFCF,,1999-00,DHS,393,393,,,
BGD,729419,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",33.4,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFAL,,1999-00,DHS,318,313,,,
BGD,208219,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",35,1,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFAL,,1999-00,DHS,393,393,,,
BGD,732950,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,318,0,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCNUM,,1999-00,DHS,,313,,,
BGD,12427,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,393,0,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCNUM,,1999-00,DHS,,393,,,
BGD,258105,Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted),313,0,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_UNW,94136210,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCUNW,,1999-00,DHS,318,,,,
BGD,208227,Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted),393,0,BD,Bangladesh,2000,BD2000DHS,CH_DIFP_C_UNW,94136210,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCUNW,,1999-00,DHS,393,,,,
BGD,289231,Children with diarrhea,9.3,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCDIA,,2004,DHS,3849,3841,,,
BGD,245980,Children with diarrhea,7.5,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCDIA,,2004,DHS,6492,6416,,,
BGD,156994,Number of children born in the last five (or three) years,3849,0,BD,Bangladesh,2004,BD2004DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCNUM,,2004,DHS,,3841,,,
BGD,156987,Number of children born in the last five (or three) years,6492,0,BD,Bangladesh,2004,BD2004DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCNUM,,2004,DHS,,6416,,,
BGD,289232,Number of children born in the last five (or three) years (unweighted),3841,0,BD,Bangladesh,2004,BD2004DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCUNW,,2004,DHS,3849,,,,
BGD,245984,Number of children born in the last five (or three) years (unweighted),6416,0,BD,Bangladesh,2004,BD2004DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCUNW,,2004,DHS,6492,,,,
BGD,548352,Treatment of diarrhea: Advice or treatment was sought,38,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,,2004,DHS,356,356,,,
BGD,156991,Treatment of diarrhea: Advice or treatment was sought,34.2,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCADV,,2004,DHS,485,484,,,
BGD,548356,Treatment of diarrhea: Oral rehydration solution (ORS),67,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,,2004,DHS,356,356,,,
BGD,156992,Treatment of diarrhea: Oral rehydration solution (ORS),67.1,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORS,,2004,DHS,485,484,,,
BGD,548357,Treatment of diarrhea: Recommended home fluids (RHF) at home,18.6,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCRHF,,2004,DHS,356,356,,,
BGD,156993,Treatment of diarrhea: Recommended home fluids (RHF) at home,18.7,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCRHF,,2004,DHS,485,484,,,
BGD,548358,Treatment of diarrhea: Either ORS or RHF,74.8,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,2004,DHS,356,356,,,
BGD,156999,Treatment of diarrhea: Either ORS or RHF,74.6,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,2004,DHS,485,484,,,
BGD,548359,Treatment of diarrhea: Increased fluids,50.5,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINC,,2004,DHS,356,356,,,
BGD,157000,Treatment of diarrhea: Increased fluids,52.3,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINC,,2004,DHS,485,484,,,
BGD,548360,Treatment of diarrhea: ORT or increased fluids,83.7,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORI,,2004,DHS,356,356,,,
BGD,157001,Treatment of diarrhea: ORT or increased fluids,83.4,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORI,,2004,DHS,485,484,,,
BGD,548351,"Treatment of diarrhea: No ORS, RHF or increased fluids",16.3,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNON,,2004,DHS,356,356,,,
BGD,156989,"Treatment of diarrhea: No ORS, RHF or increased fluids",16.6,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNON,,2004,DHS,485,484,,,
BGD,548353,Treatment of diarrhea: Intravenous solution,0.3,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_IVS,94096110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCIVS,,2004,DHS,356,356,,,
BGD,156990,Treatment of diarrhea: Intravenous solution,0.6,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_IVS,94096110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCIVS,,2004,DHS,485,484,,,
BGD,548354,Treatment of diarrhea: Home remedy - other,56.8,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_HOM,94096130,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCHOM,,2004,DHS,356,356,,,
BGD,157002,Treatment of diarrhea: Home remedy - other,52.8,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_HOM,94096130,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCHOM,,2004,DHS,485,484,,,
BGD,548355,Treatment of diarrhea: No treatment,10.1,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_NOT,94096140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNOT,,2004,DHS,356,356,,,
BGD,157003,Treatment of diarrhea: No treatment,10.8,1,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_NOT,94096140,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNOT,,2004,DHS,485,484,,,
BGD,556018,Number of children born in the last five (or three) years,356,0,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNUM,,2004,DHS,,356,,,
BGD,157004,Number of children born in the last five (or three) years,485,0,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNUM,,2004,DHS,,484,,,
BGD,301089,Number of children born in the last five (or three) years (unweighted),356,0,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCUNW,,2004,DHS,356,,,,
BGD,157005,Number of children born in the last five (or three) years (unweighted),484,0,BD,Bangladesh,2004,BD2004DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCUNW,,2004,DHS,485,,,,
BGD,461584,Feeding practices during diarrhea: Increased amount of fluids,50.5,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_LMR,94136010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLMR,,2004,DHS,356,356,,,
BGD,491709,Feeding practices during diarrhea: Increased amount of fluids,52.3,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_LMR,94136010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLMR,,2004,DHS,485,484,,,
BGD,461595,Feeding practices during diarrhea: ORT and continued feeding,41.1,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FAL,94136015,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFAL,,2004,DHS,356,356,,,
BGD,491725,Feeding practices during diarrhea: ORT and continued feeding,43.7,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FAL,94136015,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFAL,,2004,DHS,485,484,,,
BGD,461586,Feeding practices during diarrhea: Same amount of fluids,33.7,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_LSM,94136020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLSM,,2004,DHS,356,356,,,
BGD,491718,Feeding practices during diarrhea: Same amount of fluids,34.3,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_LSM,94136020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLSM,,2004,DHS,485,484,,,
BGD,461587,Feeding practices during diarrhea: Much less fluids,15.8,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_LML,94136040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLML,,2004,DHS,356,356,,,
BGD,491719,Feeding practices during diarrhea: Much less fluids,13,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_LML,94136040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLML,,2004,DHS,485,484,,,
BGD,491712,Feeding practices during diarrhea: don't know or missing on fluids given,0.4,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_LDK,94136070,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLDK,,2004,DHS,485,484,,,
BGD,461585,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_LTO,94136080,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLTO,,2004,DHS,356,356,,,
BGD,491710,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_LTO,94136080,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLTO,,2004,DHS,485,484,,,
BGD,461591,Feeding practices during diarrhea: Increased amount of food,28.7,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FMR,94136090,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFMR,,2004,DHS,356,356,,,
BGD,491713,Feeding practices during diarrhea: Increased amount of food,29.6,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FMR,94136090,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFMR,,2004,DHS,485,484,,,
BGD,461588,Feeding practices during diarrhea: Same amount of food,32.2,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FSM,94136100,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFSM,,2004,DHS,356,356,,,
BGD,491716,Feeding practices during diarrhea: Same amount of food,33.5,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FSM,94136100,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFSM,,2004,DHS,485,484,,,
BGD,461589,Feeding practices during diarrhea: Much less food,38.5,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FML,94136120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFML,,2004,DHS,356,356,,,
BGD,491717,Feeding practices during diarrhea: Much less food,36.3,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FML,94136120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFML,,2004,DHS,485,484,,,
BGD,461592,Feeding practices during diarrhea: don't know or missing on food given,0.7,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FDK,94136160,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFDK,,2004,DHS,356,356,,,
BGD,491714,Feeding practices during diarrhea: don't know or missing on food given,0.6,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FDK,94136160,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFDK,,2004,DHS,485,484,,,
BGD,461590,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFTO,,2004,DHS,356,356,,,
BGD,491711,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFTO,,2004,DHS,485,484,,,
BGD,461593,Feeding practices during diarrhea: Given increased fluids and continued feeding,33.8,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFCF,,2004,DHS,356,356,,,
BGD,491715,Feeding practices during diarrhea: Given increased fluids and continued feeding,35.7,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFCF,,2004,DHS,485,484,,,
BGD,461594,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",50.4,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFAL,,2004,DHS,356,356,,,
BGD,491724,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",52.4,1,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFAL,,2004,DHS,485,484,,,
BGD,461596,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,356,0,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCNUM,,2004,DHS,,356,,,
BGD,494091,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,485,0,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCNUM,,2004,DHS,,484,,,
BGD,157183,Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted),356,0,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_UNW,94136210,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCUNW,,2004,DHS,356,,,,
BGD,223047,Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted),484,0,BD,Bangladesh,2004,BD2004DHS,CH_DIFP_C_UNW,94136210,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCUNW,,2004,DHS,485,,,,
BGD,157077,Children with diarrhea,11.4,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCDIA,,2007,DHS,3427,3471,,,
BGD,545546,Children with diarrhea,9.8,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCDIA,,2007,DHS,5719,5789,,,
BGD,157076,Number of children born in the last five (or three) years,3427,0,BD,Bangladesh,2007,BD2007DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCNUM,,2007,DHS,,3471,,,
BGD,545545,Number of children born in the last five (or three) years,5719,0,BD,Bangladesh,2007,BD2007DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCNUM,,2007,DHS,,5789,,,
BGD,157078,Number of children born in the last five (or three) years (unweighted),3471,0,BD,Bangladesh,2007,BD2007DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCUNW,,2007,DHS,3427,,,,
BGD,157084,Number of children born in the last five (or three) years (unweighted),5789,0,BD,Bangladesh,2007,BD2007DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCUNW,,2007,DHS,5719,,,,
BGD,615061,Treatment of diarrhea: Advice or treatment was sought,73.5,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,,2007,DHS,391,393,,,
BGD,157090,Treatment of diarrhea: Advice or treatment was sought,71.2,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCADV,,2007,DHS,559,560,,,
BGD,615049,Treatment of diarrhea: Oral rehydration solution (ORS),77,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,,2007,DHS,391,393,,,
BGD,157095,Treatment of diarrhea: Oral rehydration solution (ORS),76.6,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORS,,2007,DHS,559,560,,,
BGD,615050,Treatment of diarrhea: Recommended home fluids (RHF) at home,19.2,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCRHF,,2007,DHS,391,393,,,
BGD,157096,Treatment of diarrhea: Recommended home fluids (RHF) at home,19.7,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCRHF,,2007,DHS,559,560,,,
BGD,615053,Treatment of diarrhea: Either ORS or RHF,81.7,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,2007,DHS,391,393,,,
BGD,157097,Treatment of diarrhea: Either ORS or RHF,81.2,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,2007,DHS,559,560,,,
BGD,615054,Treatment of diarrhea: Increased fluids,51.6,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINC,,2007,DHS,391,393,,,
BGD,157098,Treatment of diarrhea: Increased fluids,48.1,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINC,,2007,DHS,559,560,,,
BGD,615055,Treatment of diarrhea: ORT or increased fluids,86.3,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORI,,2007,DHS,391,393,,,
BGD,157099,Treatment of diarrhea: ORT or increased fluids,85.2,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORI,,2007,DHS,559,560,,,
