date,new_cases,total_cases,deaths,dhaka_cases,recovery,source,exchange_rate,gdp_growth,gdp_per_capita,inflation,remittances,trade_balance,unemployment,total_population,dhaka_population_estimated,urban_population_pct,population_density_per_km2,population_growth_rate,temperature,humidity,rainfall,sunshine_hours,nightlight_radiance
2022-09-25,73.0,14987.0,0.0,43.0,69.0,DGHS_estimated,102.39914203429637,6.130789651601969,2595.444813818444,9.296429697325618,21990248800.530323,31.733945641394293,4.491320547945206,166409867.31135413,39938368.15472499,39.86666666666667,1120.9070949168402,1.0,28.8,81.0,0.0,2.0,22.306
2022-09-26,93.0,15080.0,0.0,39.0,88.0,DGHS_estimated,102.43904348596155,6.127160291586427,2594.991476312879,9.302420241616092,21992064437.30665,31.726282639037816,4.490939726027397,166414465.70397186,39939471.76895325,39.86805555555556,1120.938068866845,1.0,28.5,86.0,0.0,1.6,22.248333333333335
2022-09-27,166.0,15246.0,0.0,92.0,162.0,DGHS_estimated,102.47894493762672,6.123530931570885,2594.5381388073138,9.308410785906567,21993880074.082973,31.71861963668134,4.490558904109589,166419064.09658957,39940575.3831815,39.86944444444445,1120.9690428168499,1.0,29.2,81.0,20.0,1.7,22.19066666666667
2022-09-28,193.0,15439.0,0.0,94.0,185.0,DGHS_estimated,102.5188463892919,6.119901571555344,2594.084801301749,9.314401330197041,21995695710.8593,31.710956634324862,4.490178082191781,166423662.4892073,39941678.99740975,39.87083333333334,1121.0000167668547,1.0,29.6,82.0,0.0,1.6,22.133000000000003
2022-09-29,116.0,15555.0,0.0,68.0,113.0,DGHS_estimated,102.55874784095705,6.116272211539802,2593.6314637961837,9.320391874487516,21997511347.635628,31.703293631968386,4.489797260273972,166428260.881825,39942782.611638,39.87222222222222,1121.0309907168594,1.0,29.9,80.0,0.0,2.2,22.075333333333333
2022-09-30,103.0,15658.0,0.0,59.0,99.0,DGHS_estimated,102.59864929262223,6.11264285152426,2593.178126290619,9.326382418777989,21999326984.411953,31.69563062961191,4.489416438356164,166432859.27444273,39943886.22586626,39.87361111111111,1121.0619646668642,1.0,31.1,74.0,0.0,8.1,22.017666666666667
2022-10-01,56.0,15714.0,0.0,27.0,53.0,DGHS_estimated,102.6385507442874,6.109013491508719,2592.7247887850535,9.332372963068464,22001142621.18828,31.687967627255432,4.489035616438356,166437457.66706043,39944989.84009451,39.875,1121.092938616869,1.0,30.6,76.0,0.0,0.7,21.96
2022-10-02,53.0,15767.0,0.0,30.0,50.0,DGHS_estimated,102.67845219595256,6.105384131493177,2592.2714512794887,9.338363507358938,22002958257.964607,31.68030462489896,4.4886547945205475,166441911.4159246,39946058.73982191,39.876344086021504,1121.1229382724275,1.0,27.7,87.0,2.0,0.5,22.067741935483873
2022-10-03,56.0,15823.0,0.0,29.0,53.0,DGHS_estimated,102.71835364761773,6.101754771477635,2591.8181137739234,9.344354051649413,22004773894.740932,31.672641622542482,4.488273972602739,166446365.1647888,39947127.639549315,39.87768817204301,1121.1529379279857,1.0,27.2,89.0,12.0,0.1,22.175483870967742
2022-10-04,57.0,15880.0,0.0,27.0,54.0,DGHS_estimated,102.7582550992829,6.098125411462094,2591.3647762683586,9.350344595939887,22006589531.517258,31.664978620186005,4.487893150684931,166450818.913653,39948196.53927672,39.87903225806451,1121.1829375835441,1.0,28.9,79.0,15.0,5.1,22.283225806451615
2022-10-05,37.0,15917.0,0.0,16.0,35.0,DGHS_estimated,102.79815655094808,6.094496051446552,2590.9114387627933,9.35633514023036,22008405168.293583,31.65731561782953,4.4875123287671235,166455272.66251716,39949265.43900412,39.880376344086024,1121.2129372391023,1.0,29.6,73.0,0.0,5.8,22.390967741935484
2022-10-06,59.0,15976.0,0.0,24.0,57.0,DGHS_estimated,102.83805800261325,6.09086669143101,2590.4581012572285,9.362325684520835,22010220805.069912,31.64965261547305,4.487131506849315,166459726.41138136,39950334.33873153,39.88172043010753,1121.2429368946607,1.0,28.9,77.0,0.0,6.7,22.498709677419356
2022-10-07,49.0,16025.0,0.0,21.0,47.0,DGHS_estimated,102.87795945427841,6.087237331415469,2590.0047637516636,9.36831622881131,22012036441.846237,31.641989613116575,4.486750684931507,166464180.16024554,39951403.23845893,39.88306451612903,1121.272936550219,1.0,29.6,74.0,0.0,4.6,22.60645161290323
2022-10-08,43.0,16068.0,0.0,25.0,40.0,DGHS_estimated,102.91786090594358,6.083607971399927,2589.5514262460983,9.374306773101784,22013852078.622562,31.634326610760098,4.4863698630136986,166468633.9091097,39952472.138186336,39.884408602150536,1121.3029362057773,1.0,31.1,68.0,0.0,8.3,22.714193548387097
2022-10-09,21.0,16089.0,0.0,12.0,20.0,DGHS_estimated,102.95776235760876,6.0799786113843854,2589.0980887405335,9.380297317392259,22015667715.39889,31.62666360840362,4.48598904109589,166473087.65797392,39953541.03791374,39.88575268817204,1121.3329358613355,1.0,30.2,75.0,0.0,6.0,22.82193548387097
2022-10-10,52.0,16141.0,0.0,24.0,49.0,DGHS_estimated,102.99766380927392,6.076349251368844,2588.644751234968,9.386287861682732,22017483352.175217,31.619000606047145,4.485608219178082,166477541.4068381,39954609.937641144,39.887096774193544,1121.362935516894,1.0,29.7,74.0,0.0,7.3,22.92967741935484
2022-10-11,22.0,16163.0,0.0,10.0,21.0,DGHS_estimated,103.03756526093909,6.0727198913533025,2588.1914137294034,9.392278405973206,22019298988.95154,31.611337603690668,4.485227397260274,166481995.15570226,39955678.83736855,39.88844086021505,1121.392935172452,1.0,29.4,76.0,5.0,7.2,23.03741935483871
2022-10-12,22.0,16185.0,0.0,12.0,21.0,DGHS_estimated,103.07746671260426,6.0690905313377606,2587.738076223838,9.398268950263681,22021114625.727867,31.60367460133419,4.484846575342465,166486448.90456647,39956747.73709595,39.88978494623655,1121.4229348280105,1.0,27.1,85.0,0.0,2.2,23.14516129032258
2022-10-13,55.0,16240.0,0.0,31.0,53.0,DGHS_estimated,103.11736816426944,6.0654611713222195,2587.2847387182733,9.404259494554156,22022930262.504196,31.596011598977718,4.484465753424657,166490902.65343064,39957816.636823356,39.891129032258064,1121.4529344835687,1.0,28.5,77.0,2.0,5.6,23.252903225806453
2022-10-14,48.0,16288.0,0.0,22.0,46.0,DGHS_estimated,103.1572696159346,6.061831811306678,2586.831401212708,9.41025003884463,22024745899.28052,31.58834859662124,4.484084931506849,166495356.4022948,39958885.53655076,39.89247311827957,1121.482934139127,1.0,29.3,75.0,0.0,6.4,23.360645161290325
2022-10-15,26.0,16314.0,0.0,10.0,24.0,DGHS_estimated,103.19717106759977,6.058202451291136,2586.378063707143,9.416240583135103,22026561536.056847,31.580685594264764,4.483704109589041,166499810.15115902,39959954.436278164,39.89381720430107,1121.5129337946853,1.0,29.6,60.0,0.0,8.4,23.468387096774194
2022-10-16,23.0,16337.0,0.0,10.0,21.0,DGHS_estimated,103.23707251926494,6.054573091275595,2585.924726201578,9.422231127425578,22028377172.83317,31.573022591908288,4.483323287671233,166504263.9000232,39961023.33600557,39.89516129032258,1121.5429334502437,1.0,29.5,61.0,0.0,8.4,23.576129032258066
2022-10-17,58.0,16395.0,0.0,26.0,56.0,DGHS_estimated,103.27697397093011,6.050943731260053,2585.471388696013,9.428221671716052,22030192809.6095,31.56535958955181,4.482942465753425,166508717.64888737,39962092.235732965,39.89650537634408,1121.572933105802,1.0,29.5,67.0,0.0,8.4,23.683870967741935
2022-10-18,42.0,16437.0,0.0,20.0,40.0,DGHS_estimated,103.31687542259527,6.047314371244512,2585.018051190448,9.434212216006527,22032008446.385826,31.557696587195334,4.482561643835616,166513171.39775154,39963161.13546037,39.897849462365585,1121.6029327613603,1.0,29.0,76.0,0.0,5.7,23.791612903225808
2022-10-19,30.0,16467.0,0.0,14.0,29.0,DGHS_estimated,103.35677687426045,6.04368501122897,2584.564713684883,9.440202760297002,22033824083.16215,31.550033584838857,4.482180821917808,166517625.14661574,39964230.03518777,39.89919354838709,1121.6329324169185,1.0,29.1,62.0,0.0,4.9,23.899354838709677
2022-10-20,50.0,16517.0,0.0,29.0,47.0,DGHS_estimated,103.39667832592562,6.040055651213428,2584.111376179318,9.446193304587474,22035639719.93848,31.54237058248238,4.4818,166522078.89547992,39965298.93491518,39.90053763440859,1121.662932072477,1.0,29.4,61.0,0.0,7.8,24.00709677419355
2022-10-21,27.0,16544.0,0.0,14.0,26.0,DGHS_estimated,103.4365797775908,6.036426291197887,2583.658038673753,9.452183848877949,22037455356.714806,31.534707580125904,4.4814191780821915,166526532.6443441,39966367.83464258,39.901881720430104,1121.692931728035,1.0,29.5,66.0,0.0,8.5,24.11483870967742
2022-10-22,35.0,16579.0,0.0,15.0,33.0,DGHS_estimated,103.47648122925595,6.032796931182345,2583.204701168188,9.458174393168424,22039270993.49113,31.527044577769427,4.481038356164383,166530986.3932083,39967436.734369986,39.90322580645161,1121.7229313835935,1.0,29.7,62.0,0.0,7.2,24.22258064516129
2022-10-23,58.0,16637.0,0.0,24.0,56.0,DGHS_estimated,103.51638268092113,6.029167571166804,2582.7513636626227,9.464164937458898,22041086630.267456,31.51938157541295,4.480657534246575,166535440.14207247,39968505.63409739,39.90456989247311,1121.7529310391517,1.0,27.9,78.0,0.0,0.0,24.330322580645163
2022-10-24,51.0,16688.0,0.0,25.0,48.0,DGHS_estimated,103.5562841325863,6.025538211151262,2582.298026157058,9.470155481749373,22042902267.043785,31.511718573056477,4.480276712328767,166539893.89093664,39969574.533824794,39.90591397849462,1121.78293069471,1.0,21.9,97.0,5.0,0.0,24.43806451612903
2022-10-25,44.0,16732.0,0.0,23.0,42.0,DGHS_estimated,103.59618558425147,6.02190885113572,2581.8446886514926,9.476146026039848,22044717903.82011,31.5040555707,4.479895890410958,166544347.63980085,39970643.4335522,39.90725806451612,1121.8129303502683,1.0,23.5,85.0,255.0,1.8,24.545806451612904
2022-10-26,24.0,16756.0,0.0,14.0,22.0,DGHS_estimated,103.63608703591663,6.018279491120179,2581.3913511459277,9.48213657033032,22046533540.596436,31.496392568343524,4.479515068493151,166548801.38866502,39971712.3332796,39.908602150537625,1121.8429300058267,1.0,26.3,79.0,1.0,8.1,24.653548387096777
2022-10-27,45.0,16801.0,0.0,21.0,44.0,DGHS_estimated,103.6759884875818,6.014650131104637,2580.9380136403624,9.488127114620795,22048349177.372765,31.488729565987047,4.4791342465753425,166553255.1375292,39972781.23300701,39.90994623655913,1121.872929661385,1.0,25.8,74.0,0.0,5.9,24.761290322580646
2022-10-28,36.0,16837.0,0.0,18.0,34.0,DGHS_estimated,103.71588993924698,6.011020771089095,2580.4846761347976,9.49411765891127,22050164814.14909,31.48106656363057,4.478753424657534,166557708.8863934,39973850.13273441,39.91129032258063,1121.9029293169433,1.0,26.1,69.0,0.0,9.0,24.869032258064518
2022-10-29,30.0,16867.0,0.0,17.0,29.0,DGHS_estimated,103.75579139091215,6.007391411073554,2580.0313386292323,9.500108203201744,22051980450.925415,31.473403561274093,4.478372602739726,166562162.63525757,39974919.032461815,39.912634408602145,1121.9329289725015,1.0,26.3,70.0,0.0,7.4,24.976774193548387
2022-10-30,44.0,16911.0,0.0,21.0,42.0,DGHS_estimated,103.79569284257731,6.003762051058012,2579.5780011236675,9.506098747492219,22053796087.70174,31.465740558917616,4.477991780821918,166566616.38412175,39975987.93218922,39.91397849462365,1121.96292862806,1.0,27.3,68.0,0.0,7.0,25.08451612903226
2022-10-31,58.0,16969.0,0.0,32.0,56.0,DGHS_estimated,103.83559429424248,6.00013269104247,2579.124663618102,9.512089291782694,22055611724.47807,31.45807755656114,4.477610958904109,166571070.13298595,39977056.83191662,39.91532258064515,1121.992928283618,1.0,28.2,73.0,0.0,5.7,25.192258064516132
2022-11-01,23.0,16992.0,0.0,11.0,22.0,DGHS_estimated,103.87549574590766,5.996503331026929,2578.6713261125374,9.518079836073166,22057427361.254395,31.450414554204663,4.477230136986301,166575523.88185012,39978125.73164403,39.91666666666666,1122.0229279391765,1.0,28.3,69.0,0.0,6.9,25.3
2022-11-02,28.0,17020.0,0.0,14.0,27.0,DGHS_estimated,103.91539719757282,5.992873971011387,2578.2179886069725,9.524070380363641,22059242998.03072,31.44275155184819,4.476849315068493,166580129.90671602,39979231.17761184,39.91805555555555,1122.0539532986397,1.0,28.2,64.0,0.0,8.0,25.315333333333335
2022-11-03,24.0,17044.0,0.0,14.0,23.0,DGHS_estimated,103.95529864923799,5.989244610995845,2577.7646511014073,9.530060924654116,22061058634.80705,31.43508854949171,4.476468493150684,166584735.93158194,39980336.62357966,39.91944444444444,1122.084978658103,1.0,26.0,65.0,0.0,3.0,25.330666666666666
2022-11-04,24.0,17068.0,0.0,13.0,23.0,DGHS_estimated,103.99520010090316,5.985615250980304,2577.3113135958424,9.53605146894459,22062874271.583374,31.427425547135236,4.476087671232876,166589341.95644784,39981442.06954748,39.92083333333333,1122.116004017566,1.0,26.7,77.0,0.0,6.5,25.346
2022-11-05,20.0,17088.0,0.0,8.0,19.0,DGHS_estimated,104.03510155256834,5.981985890964762,2576.857976090277,9.542042013235065,22064689908.3597,31.41976254477876,4.475706849315069,166593947.98131374,39982547.5155153,39.92222222222222,1122.1470293770292,1.0,27.2,77.0,0.0,4.9,25.361333333333334
2022-11-06,24.0,17112.0,0.0,13.0,23.0,DGHS_estimated,104.07500300423351,5.97835653094922,2576.4046385847123,9.548032557525538,22066505545.136024,31.412099542422283,4.47532602739726,166598554.00617966,39983652.96148311,39.9236111111111,1122.1780547364924,1.0,26.7,67.0,0.0,6.0,25.37666666666667
2022-11-07,24.0,17136.0,0.0,14.0,22.0,DGHS_estimated,104.11490445589867,5.974727170933679,2575.951301079147,9.554023101816012,22068321181.912354,31.404436540065806,4.474945205479452,166603160.03104556,39984758.40745093,39.92499999999999,1122.2090800959556,1.0,25.8,64.0,0.0,8.1,25.392
2022-11-08,22.0,17158.0,0.0,11.0,21.0,DGHS_estimated,104.15480590756384,5.971097810918137,2575.497963573582,9.560013646106487,22070136818.68868,31.39677353770933,4.474564383561644,166607766.05591148,39985863.85341875,39.92638888888888,1122.2401054554189,1.0,26.4,69.0,0.0,5.4,25.407333333333334
2022-11-09,14.0,17172.0,0.0,6.0,13.0,DGHS_estimated,104.19470735922901,5.9674684509025955,2575.044626068017,9.566004190396962,22071952455.465004,31.389110535352852,4.4741835616438355,166612372.08077738,39986969.29938657,39.92777777777777,1122.271130814882,1.0,26.6,61.0,0.0,6.6,25.422666666666668
2022-11-10,18.0,17190.0,0.0,7.0,17.0,DGHS_estimated,104.23460881089417,5.963839090887054,2574.591288562452,9.571994734687436,22073768092.24133,31.381447532996376,4.473802739726027,166616978.10564327,39988074.745354384,39.92916666666666,1122.3021561743453,1.0,26.0,62.0,0.0,6.5,25.438000000000002
2022-11-11,24.0,17214.0,0.0,12.0,22.0,DGHS_estimated,104.27451026255935,5.9602097308715125,2574.137951056887,9.57798527897791,22075583729.01766,31.3737845306399,4.473421917808219,166621584.1305092,39989180.1913222,39.93055555555555,1122.3331815338083,1.0,25.2,62.0,0.0,7.1,25.453333333333333
2022-11-12,13.0,17227.0,0.0,7.0,12.0,DGHS_estimated,104.31441171422452,5.956580370855971,2573.684613551322,9.583975823268384,22077399365.793983,31.366121528283422,4.4730410958904105,166626190.1553751,39990285.63729002,39.93194444444444,1122.3642068932716,1.0,25.7,63.0,0.0,7.3,25.468666666666667
2022-11-13,34.0,17261.0,0.0,17.0,32.0,DGHS_estimated,104.35431316588969,5.9529510108404295,2573.231276045757,9.589966367558858,22079215002.57031,31.35845852592695,4.472660273972602,166630796.180241,39991391.08325784,39.93333333333333,1122.3952322527348,1.0,25.2,55.0,0.0,5.8,25.484
2022-11-14,21.0,17282.0,0.0,11.0,20.0,DGHS_estimated,104.39421461755485,5.949321650824888,2572.777938540192,9.595956911849333,22081030639.346638,31.350795523570472,4.472279452054794,166635402.2051069,39992496.529225655,39.93472222222222,1122.426257612198,1.0,24.1,63.0,0.0,7.2,25.499333333333336
2022-11-15,27.0,17309.0,0.0,11.0,25.0,DGHS_estimated,104.43411606922002,5.945692290809346,2572.324601034627,9.601947456139808,22082846276.122963,31.343132521213995,4.471898630136986,166640008.2299728,39993601.97519347,39.93611111111111,1122.4572829716612,1.0,24.7,69.0,0.0,6.7,25.514666666666667
2022-11-16,23.0,17332.0,0.0,12.0,22.0,DGHS_estimated,104.4740175208852,5.942062930793805,2571.8712635290617,9.60793800043028,22084661912.89929,31.33546951885752,4.471517808219178,166644614.2548387,39994707.421161294,39.9375,1122.4883083311242,1.0,25.1,62.0,0.0,6.7,25.53
2022-11-17,30.0,17362.0,0.0,16.0,29.0,DGHS_estimated,104.51391897255037,5.938433570778263,2571.417926023497,9.613928544720755,22086477549.675613,31.32780651650104,4.47113698630137,166649220.27970463,39995812.86712911,39.93888888888888,1122.5193336905875,1.0,24.5,63.0,0.0,6.7,25.545333333333335
2022-11-18,14.0,17376.0,0.0,7.0,13.0,DGHS_estimated,104.55382042421553,5.934804210762721,2570.9645885179316,9.61991908901123,22088293186.451942,31.320143514144565,4.470756164383562,166653826.30457053,39996918.313096926,39.94027777777777,1122.5503590500507,1.0,23.7,63.0,0.0,6.1,25.560666666666666
2022-11-19,32.0,17408.0,0.0,16.0,31.0,DGHS_estimated,104.5937218758807,5.93117485074718,2570.5112510123668,9.625909633301704,22090108823.228268,31.312480511788088,4.470375342465753,166658432.32943645,39998023.75906474,39.94166666666666,1122.581384409514,1.0,24.0,68.0,0.0,4.7,25.576
2022-11-20,30.0,17438.0,0.0,13.0,29.0,DGHS_estimated,104.63362332754588,5.927545490731638,2570.0579135068015,9.631900177592179,22091924460.004593,31.30481750943161,4.469994520547945,166663038.35430235,39999129.20503256,39.94305555555555,1122.6124097689772,1.0,25.8,56.0,0.0,5.9,25.591333333333335
2022-11-21,29.0,17467.0,0.0,13.0,27.0,DGHS_estimated,104.67352477921105,5.923916130716096,2569.6045760012366,9.637890721882654,22093740096.780922,31.297154507075135,4.469613698630137,166667644.37916824,40000234.65100038,39.94444444444444,1122.6434351284404,1.0,24.5,57.0,0.0,6.4,25.60666666666667
2022-11-22,16.0,17483.0,0.0,8.0,15.0,DGHS_estimated,104.71342623087621,5.920286770700555,2569.1512384956714,9.643881266173127,22095555733.557247,31.289491504718658,4.469232876712328,166672250.40403417,40001340.0969682,39.94583333333333,1122.6744604879036,1.0,23.7,61.0,0.0,5.8,25.622
2022-11-23,17.0,17500.0,0.0,7.0,16.0,DGHS_estimated,104.75332768254138,5.916657410685013,2568.6979009901065,9.649871810463601,22097371370.333572,31.28182850236218,4.46885205479452,166676856.42890006,40002445.54293601,39.94722222222222,1122.7054858473666,1.0,24.2,57.0,0.0,6.3,25.637333333333334
2022-11-24,35.0,17535.0,0.0,19.0,34.0,DGHS_estimated,104.79322913420656,5.913028050669472,2568.2445634845417,9.655862354754076,22099187007.109898,31.274165500005708,4.468471232876712,166681462.45376596,40003550.98890383,39.94861111111111,1122.7365112068298,1.0,23.7,64.0,0.0,6.0,25.65266666666667
2022-11-25,25.0,17560.0,0.0,13.0,23.0,DGHS_estimated,104.83313058587173,5.90939869065393,2567.7912259789764,9.66185289904455,22101002643.886227,31.26650249764923,4.4680904109589035,166686068.47863188,40004656.43487165,39.95,1122.767536566293,1.0,23.8,71.0,0.0,6.0,25.668000000000003
2022-11-26,30.0,17590.0,0.0,12.0,29.0,DGHS_estimated,104.87303203753689,5.905769330638388,2567.3378884734116,9.667843443335025,22102818280.66255,31.258839495292754,4.467709589041096,166690674.50349778,40005761.88083947,39.951388888888886,1122.7985619257563,1.0,24.7,63.0,0.0,6.0,25.683333333333334
2022-11-27,29.0,17619.0,0.0,15.0,27.0,DGHS_estimated,104.91293348920206,5.902139970622847,2566.8845509678463,9.6738339876255,22104633917.438877,31.251176492936278,4.467328767123288,166695280.5283637,40006867.32680728,39.952777777777776,1122.8295872852195,1.0,23.9,66.0,0.0,5.9,25.698666666666668
2022-11-28,36.0,17655.0,0.0,15.0,34.0,DGHS_estimated,104.95283494086723,5.898510610607305,2566.4312134622814,9.679824531915973,22106449554.215202,31.2435134905798,4.466947945205479,166699886.5532296,40007972.7727751,39.954166666666666,1122.8606126446825,1.0,25.2,60.0,0.0,5.6,25.714000000000002
2022-11-29,14.0,17669.0,0.0,5.0,13.0,DGHS_estimated,104.99273639253241,5.894881250591764,2565.977875956716,9.685815076206447,22108265190.99153,31.235850488223324,4.466567123287671,166704492.5780955,40009078.21874292,39.955555555555556,1122.8916380041458,1.0,25.6,57.0,0.0,4.9,25.729333333333336
2022-11-30,20.0,17689.0,0.0,8.0,19.0,DGHS_estimated,105.03263784419757,5.891251890576222,2565.5245384511513,9.691805620496922,22110080827.767857,31.228187485866847,4.466186301369863,166709098.60296142,40010183.66471074,39.956944444444446,1122.922663363609,1.0,25.7,58.0,0.0,0.6,25.744666666666667
2022-12-01,9.0,17698.0,0.0,5.0,8.0,DGHS_estimated,105.07253929586274,5.88762253056068,2565.071200945586,9.697796164787396,22111896464.54418,31.22052448351037,4.4658054794520545,166713704.62782732,40011289.11067855,39.958333333333336,1122.9536887230722,1.0,24.4,61.0,0.0,6.2,25.76
2022-12-02,11.0,17709.0,0.0,5.0,10.0,DGHS_estimated,105.11244074752791,5.883993170545139,2564.617863440021,9.703786709077871,22113712101.32051,31.212861481153894,4.465424657534246,166718165.76886514,40012359.78452763,39.95967741935484,1122.9837381709897,1.0,23.8,58.0,0.0,5.7,25.78967741935484
2022-12-03,5.0,17714.0,0.0,2.0,4.0,DGHS_estimated,105.15234219919307,5.880363810529597,2564.164525934456,9.709777253368344,22115527738.096836,31.205198478797417,4.465043835616438,166722626.90990296,40013430.45837671,39.961021505376344,1123.0137876189071,1.0,23.5,58.0,0.0,5.6,25.81935483870968
2022-12-04,13.0,17727.0,0.0,5.0,12.0,DGHS_estimated,105.19224365085825,5.876734450514055,2563.711188428891,9.715767797658819,22117343374.87316,31.19753547644094,4.46466301369863,166727088.0509408,40014501.13222579,39.96236559139785,1123.0438370668246,1.0,23.0,65.0,0.0,5.7,25.84903225806452
2022-12-05,8.0,17735.0,0.0,4.0,7.0,DGHS_estimated,105.23214510252342,5.873105090498514,2563.257850923326,9.721758341949293,22119159011.649487,31.189872474084467,4.464282191780821,166731549.19197863,40015571.80607487,39.96370967741936,1123.073886514742,1.0,23.3,64.0,0.0,5.4,25.878709677419355
2022-12-06,7.0,17742.0,0.0,4.0,6.0,DGHS_estimated,105.27204655418859,5.869475730482972,2562.804513417761,9.727748886239768,22120974648.425816,31.18220947172799,4.463901369863013,166736010.33301646,40016642.47992395,39.965053763440864,1123.1039359626595,1.0,23.6,62.0,0.0,5.3,25.908387096774195
2022-12-07,10.0,17752.0,0.0,4.0,9.0,DGHS_estimated,105.31194800585376,5.86584637046743,2562.3511759121957,9.733739430530242,22122790285.20214,31.174546469371514,4.463520547945206,166740471.47405428,40017713.153773025,39.96639784946237,1123.133985410577,1.0,23.3,60.0,0.0,5.6,25.93806451612903
2022-12-08,7.0,17759.0,0.0,3.0,6.0,DGHS_estimated,105.35184945751892,5.862217010451889,2561.897838406631,9.739729974820715,22124605921.978466,31.166883467015037,4.463139726027397,166744932.61509213,40018783.82762211,39.96774193548387,1123.1640348584945,1.0,22.2,66.0,0.0,4.2,25.967741935483872
2022-12-09,14.0,17773.0,0.0,6.0,13.0,DGHS_estimated,105.3917509091841,5.858587650436347,2561.444500901066,9.74572051911119,22126421558.754795,31.15922046465856,4.462758904109589,166749393.75612995,40019854.501471184,39.969086021505376,1123.1940843064122,1.0,21.9,69.0,0.0,5.0,25.997419354838712
2022-12-10,9.0,17782.0,0.0,4.0,8.0,DGHS_estimated,105.43165236084927,5.8549582904208055,2560.9911633955007,9.751711063401665,22128237195.53112,31.151557462302083,4.462378082191781,166753854.89716777,40020925.17532026,39.97043010752688,1123.2241337543296,1.0,23.3,62.0,0.0,5.0,26.02709677419355
2022-12-11,5.0,17787.0,0.0,2.0,4.0,DGHS_estimated,105.47155381251443,5.8513289304052645,2560.537825889936,9.75770160769214,22130052832.307446,31.143894459945606,4.461997260273972,166758316.0382056,40021995.84916934,39.97177419354839,1123.254183202247,1.0,23.2,63.0,0.0,5.8,26.05677419354839
2022-12-12,5.0,17792.0,0.0,2.0,4.0,DGHS_estimated,105.5114552641796,5.8476995703897225,2560.0844883843706,9.763692151982614,22131868469.08377,31.13623145758913,4.461616438356164,166762777.17924342,40023066.52301842,39.973118279569896,1123.2842326501645,1.0,21.9,65.0,0.0,6.1,26.086451612903225
2022-12-13,11.0,17803.0,0.0,5.0,10.0,DGHS_estimated,105.55135671584478,5.844070210374181,2559.631150878806,9.769682696273087,22133684105.8601,31.128568455232653,4.461235616438356,166767238.32028127,40024137.1968675,39.9744623655914,1123.314282098082,1.0,21.7,71.0,0.0,4.2,26.116129032258065
2022-12-14,8.0,17811.0,0.0,4.0,7.0,DGHS_estimated,105.59125816750995,5.84044085035864,2559.1778133732405,9.775673240563561,22135499742.636425,31.120905452876176,4.4608547945205475,166771699.4613191,40025207.87071658,39.975806451612904,1123.3443315459995,1.0,21.9,74.0,0.0,1.2,26.145806451612906
2022-12-15,11.0,17822.0,0.0,5.0,10.0,DGHS_estimated,105.63115961917512,5.836811490343098,2558.7244758676757,9.781663784854036,22137315379.41275,31.1132424505197,4.460473972602739,166776160.6023569,40026278.544565655,39.97715053763441,1123.374380993917,1.0,20.6,68.0,0.0,3.1,26.175483870967742
2022-12-16,5.0,17827.0,0.0,2.0,4.0,DGHS_estimated,105.67106107084028,5.833182130327556,2558.2711383621104,9.78765432914451,22139131016.18908,31.105579448163226,4.460093150684931,166780621.74339473,40027349.21841474,39.97849462365591,1123.4044304418344,1.0,20.9,68.0,0.0,3.5,26.205161290322582
2022-12-17,13.0,17840.0,0.0,6.0,12.0,DGHS_estimated,105.71096252250545,5.829552770312015,2557.8178008565455,9.793644873434985,22140946652.965405,31.09791644580675,4.459712328767123,166785082.88443258,40028419.892263815,39.97983870967742,1123.4344798897519,1.0,20.6,75.0,0.0,4.3,26.23483870967742
2022-12-18,10.0,17850.0,0.0,5.0,9.0,DGHS_estimated,105.75086397417063,5.825923410296473,2557.3644633509803,9.799635417725458,22142762289.74173,31.090253443450273,4.459331506849315,166789544.0254704,40029490.5661129,39.98118279569893,1123.4645293376693,1.0,19.8,78.0,0.0,4.7,26.26451612903226
2022-12-19,8.0,17858.0,0.0,3.0,7.0,DGHS_estimated,105.79076542583579,5.822294050280931,2556.9111258454154,9.805625962015933,22144577926.518055,31.082590441093796,4.458950684931507,166794005.16650823,40030561.239961974,39.98252688172043,1123.4945787855868,1.0,20.8,72.0,0.0,5.5,26.294193548387096
2022-12-20,7.0,17865.0,0.0,3.0,6.0,DGHS_estimated,105.83066687750096,5.81866469026539,2556.4577883398506,9.811616506306407,22146393563.294384,31.07492743873732,4.4585698630136985,166798466.30754605,40031631.91381105,39.983870967741936,1123.5246282335042,1.0,20.5,76.0,0.0,4.2,26.323870967741936
2022-12-21,9.0,17874.0,0.0,4.0,8.0,DGHS_estimated,105.87056832916613,5.815035330249848,2556.0044508342853,9.817607050596882,22148209200.07071,31.067264436380842,4.45818904109589,166802927.4485839,40032702.587660134,39.98521505376344,1123.5546776814217,1.0,22.0,69.0,0.0,4.3,26.353548387096776
2022-12-22,10.0,17884.0,0.0,4.0,9.0,DGHS_estimated,105.9104697808313,5.811405970234306,2555.5511133287205,9.823597594887357,22150024836.847034,31.059601434024366,4.457808219178082,166807388.58962172,40033773.26150921,39.986559139784944,1123.5847271293392,1.0,21.6,69.0,0.0,4.0,26.383225806451613
2022-12-23,5.0,17889.0,0.0,2.0,4.0,DGHS_estimated,105.95037123249647,5.807776610218765,2555.097775823155,9.82958813917783,22151840473.62336,31.05193843166789,4.457427397260274,166811849.73065954,40034843.93535829,39.987903225806456,1123.6147765772566,1.0,20.5,58.0,0.0,5.7,26.412903225806453
